date,tem_avg,tem_h,tem_l,alws,mslap,rh,Herpangina,HFMD
01.01.2015,8.7375,9.0,8.4,746.7,771.4,85,34,52
02.01.2015,8.85,9.4,8.6,746.3,771.0,89,10,22
03.01.2015,9.2125,11.9,7.2,739.3,763.7,85,19,52
04.01.2015,9.425,10.2,8.8,734.9,759.2,88,26,28
05.01.2015,8.8875,9.7,8.2,741.4,766.0,97,21,32
06.01.2015,8.5875,11.0,7.0,745.4,770.3,88,22,36
07.01.2015,9.1875,12.5,6.0,747.9,772.6,72,23,32
08.01.2015,8.3625,8.9,8.0,749.7,774.6,89,21,27
09.01.2015,8.775,10.0,8.0,748.6,773.5,93,23,30
10.01.2015,9.45,12.2,7.3,747.0,771.7,73,29,31
11.01.2015,10.375,13.8,8.1,747.6,772.3,72,13,48
12.01.2015,10.225,14.8,6.6,746.1,770.8,80,22,34
13.01.2015,9.875,15.7,5.5,744.8,769.4,70,29,38
14.01.2015,9.85,11.4,8.5,745.0,769.6,83,20,38
15.01.2015,10.225,12.0,8.7,746.4,771.0,75,14,33
16.01.2015,10.9125,12.6,9.9,746.6,771.2,78,15,31
17.01.2015,10.6625,11.3,9.8,746.7,771.2,72,10,22
18.01.2015,11.0375,13.0,9.0,748.4,773.0,79,11,26
19.01.2015,10.1875,11.5,9.0,742.2,766.6,77,24,26
20.01.2015,11.1,14.7,8.2,745.8,770.4,79,14,31
21.01.2015,11.5625,16.9,7.1,742.1,766.5,69,23,47
22.01.2015,11.625,17.1,6.6,739.0,763.2,73,25,30
23.01.2015,13.6125,16.9,11.1,732.9,756.7,61,25,28
24.01.2015,12.9875,13.8,11.7,740.0,764.3,82,14,19
25.01.2015,12.2125,14.6,11.0,741.3,765.6,80,17,23
26.01.2015,12.4625,13.2,11.7,740.3,764.5,86,30,26
27.01.2015,11.5875,12.5,10.8,737.4,761.7,95,28,21
28.01.2015,9.675,10.6,8.4,740.4,765.0,89,20,30
29.01.2015,5.9375,7.4,5.1,746.6,771.7,97,21,18
30.01.2015,6.3,7.0,5.2,747.3,772.3,69,13,22
31.01.2015,6.6,7.2,5.8,748.2,773.2,64,16,30
01.02.2015,7.4875,10.4,5.6,746.2,771.0,69,12,18
02.02.2015,8.6625,10.7,6.9,747.3,772.0,66,13,27
03.02.2015,9.2375,11.0,7.7,749.3,774.1,72,13,20
04.02.2015,8.8375,10.2,8.0,748.9,773.8,78,13,18
05.02.2015,8.3375,9.8,7.0,748.1,773.0,80,5,14
06.02.2015,8.0,11.3,3.5,743.4,767.9,61,14,19
07.02.2015,9.9125,11.7,8.7,748.9,773.7,81,9,15
08.02.2015,7.675,8.7,6.5,745.6,770.3,77,8,12
09.02.2015,9.15,10.7,8.0,745.2,769.9,65,12,8
10.02.2015,9.2125,10.9,8.0,743.9,768.6,76,13,9
11.02.2015,10.375,15.9,5.7,742.2,766.7,72,10,13
12.02.2015,11.1375,17.8,5.8,738.4,762.7,74,11,13
13.02.2015,12.1125,15.3,9.5,735.9,760.0,71,7,11
14.02.2015,14.2125,18.0,11.6,734.3,758.2,69,14,10
15.02.2015,15.2625,19.3,11.8,741.3,765.4,71,16,9
16.02.2015,13.7375,15.6,12.2,740.7,764.9,86,8,8
17.02.2015,14.4625,19.8,10.8,736.1,760.0,73,2,10
18.02.2015,17.0875,22.0,13.2,734.9,758.5,69,21,4
19.02.2015,17.1625,19.9,14.6,733.3,756.9,68,12,6
20.02.2015,15.8125,17.7,13.8,736.9,760.7,75,6,6
21.02.2015,15.0875,16.7,13.7,737.9,761.8,69,9,3
22.02.2015,12.7,14.4,11.5,739.0,763.2,78,10,8
23.02.2015,12.0125,12.5,11.4,739.7,763.9,79,16,8
24.02.2015,13.3125,15.8,11.4,736.1,760.1,72,12,16
25.02.2015,14.7625,17.5,12.4,738.2,762.2,74,19,13
26.02.2015,13.9875,15.3,12.9,733.8,757.6,65,19,14
27.02.2015,13.6,15.5,12.1,738.3,762.4,73,7,10
28.02.2015,9.5125,12.3,7.3,748.6,773.5,85,7,11
01.03.2015,8.675,10.0,7.7,742.9,767.5,80,13,6
02.03.2015,10.15,12.2,8.5,739.2,763.5,75,13,13
03.03.2015,11.925,14.7,9.8,737.3,761.4,69,13,14
04.03.2015,11.7875,13.4,10.5,738.7,762.9,51,8,9
05.03.2015,10.6375,12.4,9.0,742.5,766.9,64,13,8
06.03.2015,11.975,16.0,8.3,740.9,765.2,62,14,11
07.03.2015,13.825,18.6,8.6,737.6,761.5,48,16,10
08.03.2015,16.0125,20.1,12.8,741.3,765.4,61,12,14
09.03.2015,13.425,15.2,11.7,743.6,767.8,66,8,15
10.03.2015,14.4125,17.4,12.7,743.9,768.1,52,16,12
11.03.2015,13.9375,16.3,12.2,744.4,768.7,67,13,19
12.03.2015,16.1875,21.6,10.8,736.9,760.6,51,15,10
13.03.2015,17.25,20.9,15.3,738.1,761.9,59,18,15
14.03.2015,15.0625,17.1,13.2,737.8,761.8,86,16,19
15.03.2015,17.4625,22.5,13.1,737.7,761.4,72,15,23
16.03.2015,18.85,22.6,15.2,730.6,753.9,60,28,22
17.03.2015,19.9875,23.1,18.1,731.3,754.7,75,20,10
18.03.2015,19.6625,23.3,17.6,734.4,757.9,76,21,26
19.03.2015,17.1875,17.9,16.4,738.3,762.1,82,16,11
20.03.2015,16.9375,20.3,15.4,744.3,768.4,71,18,16
21.03.2015,17.4375,22.2,13.1,740.0,763.8,64,21,12
22.03.2015,17.0,18.0,16.2,740.9,764.8,73,17,13
23.03.2015,19.825,24.2,15.4,742.9,766.6,57,16,24
24.03.2015,17.925,20.4,16.5,743.8,767.8,72,25,26
25.03.2015,19.5,25.5,13.8,739.5,762.3,44,28,28
26.03.2015,21.275,24.9,18.1,741.3,763.9,46,17,33
27.03.2015,18.15,19.2,16.8,741.1,764.0,91,20,28
28.03.2015,18.75,22.0,15.8,735.9,758.6,68,16,27
29.03.2015,20.3,23.4,17.6,733.7,756.2,65,28,25
30.03.2015,22.525,28.3,17.3,724.9,747.0,54,31,41
31.03.2015,26.85714286,32.0,20.8,724.3,746.8,59,34,34
01.04.2015,29.1125,36.2,23.2,720.3,742.6,49,23,33
02.04.2015,25.1875,29.4,20.8,723.4,746.2,60,28,25
03.04.2015,26.4375,32.0,21.7,723.7,746.2,57,39,47
04.04.2015,25.925,30.8,21.1,725.7,748.3,55,38,37
05.04.2015,16.625,22.7,14.9,736.2,760.0,80,26,47
06.04.2015,15.0875,17.0,14.3,740.4,764.5,95,24,39
07.04.2015,12.4875,13.5,12.1,745.1,769.4,87,31,39
08.04.2015,14.4,17.9,11.5,741.3,765.3,71,40,43
09.04.2015,14.1625,16.2,12.3,743.1,767.2,81,33,46
10.04.2015,17.1,21.3,13.5,741.6,765.5,82,19,52
11.04.2015,16.625,18.5,15.4,746.0,770.1,73,25,41
12.04.2015,18.125,23.8,12.7,743.8,767.7,69,37,40
13.04.2015,19.3875,25.6,14.3,741.5,765.2,41,34,51
14.04.2015,20.775,27.6,13.9,735.7,759.2,58,36,47
15.04.2015,20.2125,26.6,14.5,735.0,758.4,66,35,49
16.04.2015,23.0125,29.6,16.7,726.8,749.7,66,31,54
17.04.2015,25.6375,31.1,20.8,726.2,748.9,61,35,53
18.04.2015,23.4125,24.3,21.1,729.2,752.3,86,39,58
19.04.2015,18.7375,21.0,16.0,738.1,761.7,65,30,48
20.04.2015,21.2375,26.0,16.6,736.3,759.7,60,48,63
21.04.2015,21.8,24.7,19.0,740.1,763.5,63,39,46
22.04.2015,17.5375,20.8,16.2,742.5,766.5,87,38,45
23.04.2015,16.875,18.0,16.2,743.4,767.3,86,37,40
24.04.2015,18.65,23.0,16.4,742.6,766.4,83,43,64
25.04.2015,20.7125,26.9,16.1,739.5,763.0,71,22,49
26.04.2015,22.6125,27.1,17.2,736.4,759.6,67,48,61
27.04.2015,24.3125,29.7,19.3,734.8,757.9,69,49,63
28.04.2015,26.1375,31.9,20.6,733.8,756.7,59,44,70
29.04.2015,27.35,33.9,21.2,731.6,754.3,52,45,50
30.04.2015,27.7375,32.2,22.3,728.4,751.0,55,45,61
01.05.2015,20.2,25.9,17.6,734.9,758.4,81,40,41
02.05.2015,21.8,27.3,16.6,732.0,755.2,61,51,57
03.05.2015,20.125,21.4,18.8,736.9,760.4,87,46,47
04.05.2015,19.8,22.3,18.2,737.6,761.2,79,88,85
05.05.2015,19.475,22.9,17.4,734.5,757.9,78,63,57
06.05.2015,22.3,27.3,17.1,733.5,756.6,65,59,70
07.05.2015,24.6125,28.9,21.1,731.0,753.9,66,42,56
08.05.2015,23.6375,29.8,19.7,733.5,756.7,68,75,56
09.05.2015,25.1875,31.7,19.2,730.1,753.0,53,78,53
10.05.2015,26.7625,31.9,21.5,733.6,756.7,61,58,64
11.05.2015,21.975,25.9,18.2,737.8,761.3,56,59,78
12.05.2015,22.4375,25.6,19.5,732.6,755.6,51,77,79
13.05.2015,23.4,26.3,21.4,729.3,752.2,60,60,84
14.05.2015,24.2875,28.7,21.4,731.4,754.4,75,62,63
15.05.2015,21.9,23.0,21.1,736.1,759.4,94,54,64
16.05.2015,22.15,24.7,20.3,732.6,755.8,80,66,49
17.05.2015,21.85,24.0,20.2,732.5,755.6,78,48,63
18.05.2015,24.55,29.7,20.1,730.8,753.7,77,79,74
19.05.2015,25.35,28.8,21.8,730.9,753.7,72,86,82
20.05.2015,27.25,31.1,23.6,732.5,755.3,66,78,64
21.05.2015,25.2,29.7,22.5,733.1,756.2,79,60,68
22.05.2015,19.5875,22.1,18.7,735.3,758.8,84,81,59
23.05.2015,20.4375,23.4,18.6,733.7,757.0,81,72,62
24.05.2015,24.4625,29.1,19.9,731.3,754.2,73,100,91
25.05.2015,22.275,23.6,20.9,732.5,755.7,72,96,100
26.05.2015,21.4875,24.1,18.9,732.2,755.4,83,99,105
27.05.2015,23.7,26.5,21.1,728.7,751.6,85,85,91
28.05.2015,23.9,25.6,22.3,728.4,751.3,88,83,94
29.05.2015,24.1375,27.1,21.7,733.9,757.0,70,76,72
30.05.2015,24.8125,29.8,21.3,732.6,755.6,78,106,89
31.05.2015,27.5,32.8,21.4,727.0,749.5,65,102,86
01.06.2015,23.4375,24.0,22.8,729.6,752.5,91,110,100
02.06.2015,24.625,28.1,23.1,731.7,754.6,89,98,113
03.06.2015,23.125,24.0,22.5,733.8,757.0,90,100,106
04.06.2015,22.825,25.7,21.3,735.7,758.9,88,91,102
05.06.2015,24.3625,28.8,21.5,732.0,754.9,79,145,102
06.06.2015,22.7875,24.4,20.9,732.5,755.8,95,120,98
07.06.2015,22.525,25.0,20.7,732.6,755.7,87,123,103
08.06.2015,23.4625,26.6,21.5,733.6,756.7,81,162,140
09.06.2015,26.3875,31.5,21.6,729.1,751.9,72,151,123
10.06.2015,28.5125,33.9,23.7,732.0,754.7,69,146,114
11.06.2015,28.7,34.9,25.1,733.1,756.0,67,119,131
12.06.2015,25.1375,30.9,20.0,733.0,756.3,90,156,110
13.06.2015,20.2625,21.2,19.5,732.3,755.5,91,124,104
14.06.2015,23.75,27.2,20.5,731.5,754.5,83,127,123
15.06.2015,23.1375,23.7,22.8,730.0,753.0,90,178,122
16.06.2015,23.9875,27.0,21.7,728.3,751.2,85,140,120
17.06.2015,24.8875,27.6,22.3,730.2,753.1,90,146,118
18.06.2015,24.725,26.5,23.8,731.8,754.8,87,121,101
19.06.2015,26.5625,31.4,23.0,731.2,754.0,83,136,104
20.06.2015,24.175,25.9,22.6,732.7,755.8,94,136,111
21.06.2015,25.4,30.0,22.2,730.8,753.7,84,107,94
22.06.2015,28.4125,32.6,23.4,726.3,748.7,63,133,120
23.06.2015,29.1,32.9,27.1,726.0,748.5,75,166,133
24.06.2015,27.9375,30.3,26.6,727.2,749.8,82,127,125
25.06.2015,28.675,31.6,25.7,725.9,748.3,79,101,121
26.06.2015,31.6,36.0,27.1,721.9,744.0,62,102,90
27.06.2015,32.8,36.6,29.0,724.5,746.6,70,127,77
28.06.2015,33.9625,38.2,30.0,724.8,746.9,65,162,89
29.06.2015,29.225,33.6,25.6,726.9,749.6,90,142,106
30.06.2015,25.725,28.1,24.4,729.8,752.6,96,112,110
01.07.2015,25.575,26.9,24.6,728.8,751.6,83,127,110
02.07.2015,25.2,26.4,23.6,729.8,752.8,96,108,78
03.07.2015,22.35,23.4,21.3,733.3,756.5,90,106,112
04.07.2015,21.3,22.9,20.0,734.6,757.9,86,111,82
05.07.2015,22.3375,25.1,20.4,734.1,757.3,86,90,83
06.07.2015,24.7625,30.2,20.3,732.3,755.3,73,101,107
07.07.2015,27.2625,32.7,21.6,731.7,754.5,70,106,99
08.07.2015,28.7625,34.1,23.6,731.1,753.8,59,105,86
09.07.2015,27.575,32.0,24.2,734.1,757.0,77,83,61
10.07.2015,28.675,33.0,24.9,732.0,754.7,69,79,59
11.07.2015,29.6875,34.8,24.7,728.7,751.2,66,68,49
12.07.2015,31.6625,37.4,26.1,728.6,751.0,62,57,53
13.07.2015,30.6625,34.5,27.8,728.5,751.0,67,48,51
14.07.2015,25.9875,27.9,23.4,728.7,751.6,96,45,40
15.07.2015,26.1625,29.8,22.6,729.8,752.5,77,54,40
16.07.2015,29.1125,34.3,24.3,728.8,751.3,68,57,49
17.07.2015,29.8375,34.9,25.5,729.2,751.7,68,51,40
18.07.2015,30.8375,36.3,25.9,728.8,751.2,55,56,49
19.07.2015,30.7125,34.8,26.9,729.8,752.2,64,44,33
20.07.2015,31.7125,36.4,26.9,729.8,752.2,55,46,26
21.07.2015,30.5625,32.7,28.2,729.7,752.2,71,44,50
22.07.2015,24.65,25.9,23.0,730.9,753.7,88,39,32
23.07.2015,27.7625,32.7,24.4,731.9,754.7,75,36,29
24.07.2015,29.35,34.0,24.7,730.6,753.2,69,42,27
25.07.2015,30.0625,34.8,26.0,728.7,751.2,70,33,36
26.07.2015,29.4125,34.5,26.9,730.5,753.1,64,43,33
27.07.2015,30.85,36.0,26.3,730.1,752.6,58,42,26
28.07.2015,31.0,35.6,26.8,730.4,752.8,59,35,28
29.07.2015,31.7,35.6,28.1,730.1,752.4,51,30,24
30.07.2015,32.3,36.8,28.6,730.1,752.5,57,38,25
31.07.2015,31.075,36.9,26.9,730.4,752.9,76,26,20
01.08.2015,32.7875,36.7,28.2,730.5,752.7,48,48,25
02.08.2015,33.525,37.3,29.8,729.4,751.6,44,24,16
03.08.2015,33.3625,37.1,30.4,728.6,750.8,40,29,18
04.08.2015,32.3375,35.9,29.4,729.1,751.6,56,27,14
05.08.2015,27.825,33.1,23.5,730.1,752.8,64,19,16
06.08.2015,30.0,35.0,25.1,731.2,753.7,56,25,17
07.08.2015,27.45,33.9,23.4,733.7,756.8,92,20,17
08.08.2015,24.425,25.7,23.4,734.3,757.3,80,25,19
09.08.2015,26.1375,28.8,24.1,733.5,756.4,79,18,12
10.08.2015,27.2125,31.5,24.3,733.2,756.0,75,26,9
11.08.2015,27.4875,30.6,25.4,732.1,754.9,77,32,11
12.08.2015,29.3875,34.5,25.6,731.4,754.0,73,24,7
13.08.2015,30.55,34.4,26.7,730.0,752.5,71,26,11
14.08.2015,30.6375,35.3,27.7,729.6,752.2,68,13,18
15.08.2015,28.825,31.5,27.2,730.5,753.1,76,23,15
16.08.2015,28.9375,34.3,27.0,729.4,752.1,83,28,20
17.08.2015,25.1125,26.3,24.4,730.5,753.4,92,25,11
18.08.2015,23.45,24.4,22.7,732.9,756.0,96,20,16
19.08.2015,22.2375,22.9,21.6,736.8,760.1,92,17,12
20.08.2015,25.3375,28.9,22.1,735.0,758.0,83,15,11
21.08.2015,27.65,33.3,22.9,732.5,755.3,76,21,8
22.08.2015,28.85,33.4,24.4,730.5,753.1,68,22,10
23.08.2015,29.6,34.4,25.9,730.1,752.7,69,16,18
24.08.2015,28.81428571,33.4,26.3,731.7,754.5,77,19,8
25.08.2015,24.9125,26.1,23.6,734.9,757.9,77,12,5
26.08.2015,26.0375,28.8,23.8,733.7,756.6,77,30,7
27.08.2015,24.2,25.3,23.3,735.0,758.1,89,14,6
28.08.2015,26.2625,30.0,23.5,733.2,756.1,81,15,10
29.08.2015,27.4125,31.2,24.1,732.8,755.7,76,13,13
30.08.2015,28.375,33.0,24.1,732.4,755.1,74,11,8
31.08.2015,29.1125,33.7,25.2,733.4,756.1,71,21,8
01.09.2015,28.2875,33.3,25.9,732.8,755.6,69,17,12
02.09.2015,27.0125,33.0,24.7,733.6,756.6,88,19,5
03.09.2015,28.75,33.0,24.8,732.1,754.7,59,22,22
04.09.2015,28.3875,31.5,26.4,733.3,756.1,75,16,9
05.09.2015,25.325,26.3,24.0,733.5,756.4,89,21,18
06.09.2015,24.7875,26.5,22.7,734.3,757.4,81,24,17
07.09.2015,27.5125,33.6,22.3,732.7,755.4,65,22,15
08.09.2015,28.7625,31.2,26.0,734.0,756.7,61,10,11
09.09.2015,28.525,31.3,26.4,735.8,758.6,71,23,17
10.09.2015,28.45,31.8,26.6,733.8,756.6,81,21,15
11.09.2015,21.825,24.5,19.9,740.7,764.3,95,18,14
12.09.2015,21.8875,25.3,18.4,742.0,765.4,70,31,21
13.09.2015,22.35,24.6,20.7,740.0,763.4,78,41,27
14.09.2015,24.3125,27.5,21.2,738.0,761.2,67,22,27
15.09.2015,24.8625,28.6,22.6,737.7,760.9,76,18,37
16.09.2015,24.075,26.7,21.8,736.0,759.2,77,28,28
17.09.2015,20.6,22.6,19.9,740.0,763.6,96,24,8
18.09.2015,20.225,21.2,19.7,739.2,762.7,95,16,14
19.09.2015,20.6125,21.7,20.0,738.3,761.7,94,14,16
20.09.2015,22.3375,26.2,20.1,734.8,758.0,87,21,28
21.09.2015,23.625,25.9,21.8,732.2,755.2,80,28,30
22.09.2015,21.9625,22.7,20.5,736.1,759.4,85,25,20
23.09.2015,24.4625,27.8,20.9,729.1,751.9,71,25,22
24.09.2015,21.5875,23.9,21.0,733.9,757.2,86,29,27
25.09.2015,21.4125,22.8,19.9,735.1,758.4,91,26,21
26.09.2015,20.775,21.5,20.2,736.3,759.7,92,27,26
27.09.2015,20.8375,21.8,20.0,735.4,758.7,88,27,22
28.09.2015,21.1125,23.1,19.7,736.6,759.9,92,34,38
29.09.2015,22.5375,24.8,20.8,737.6,760.9,92,36,40
30.09.2015,25.2875,28.9,22.1,738.1,761.2,81,22,33
01.10.2015,21.0625,24.3,18.9,741.8,765.5,70,26,42
02.10.2015,21.1125,25.9,16.6,738.6,761.9,68,35,30
03.10.2015,18.9375,21.4,18.4,743.0,766.8,89,33,54
04.10.2015,18.2,19.3,17.8,744.8,768.7,96,48,46
05.10.2015,19.3,20.9,17.8,740.0,763.6,95,36,59
06.10.2015,20.1875,21.7,18.5,738.8,762.3,85,30,48
07.10.2015,22.7375,26.4,20.1,739.1,762.5,89,39,47
08.10.2015,22.0375,24.9,19.9,740.1,763.6,89,34,53
09.10.2015,20.7375,22.5,19.3,740.6,764.2,74,28,41
10.10.2015,20.675,24.0,18.0,743.0,766.7,82,30,40
11.10.2015,21.6,26.7,17.2,743.0,766.6,68,33,38
12.10.2015,22.5625,26.8,19.1,741.5,765.0,73,39,37
13.10.2015,22.0125,26.0,19.3,741.5,765.1,73,43,45
14.10.2015,21.7375,27.8,17.1,740.6,764.2,75,38,48
15.10.2015,23.68333333,28.6,17.3,739.1,762.5,70,38,43
16.10.2015,23.65,30.0,18.5,737.1,760.3,67,65,44
17.10.2015,21.925,25.5,19.2,739.6,763.0,85,59,46
18.10.2015,21.25,21.8,20.8,740.5,764.0,94,38,48
19.10.2015,22.0875,25.7,20.3,736.7,760.1,90,54,56
20.10.2015,22.0625,26.8,18.6,735.0,758.3,86,53,59
21.10.2015,23.325,28.7,18.7,735.2,758.4,68,45,33
22.10.2015,24.05,28.5,20.1,735.5,758.6,61,51,53
23.10.2015,21.65,23.2,19.6,735.7,759.1,82,45,51
24.10.2015,21.95,25.3,20.7,736.4,759.8,84,60,53
25.10.2015,21.4375,22.9,20.3,738.1,761.5,79,37,59
26.10.2015,19.6,21.8,18.0,742.5,766.3,65,60,66
27.10.2015,17.4875,18.7,15.8,739.6,763.4,68,57,55
28.10.2015,17.4625,19.5,16.3,739.9,763.8,82,48,55
29.10.2015,18.125,19.9,16.5,743.0,766.8,79,50,66
30.10.2015,16.4875,17.6,15.9,745.5,769.6,88,48,57
31.10.2015,14.975,15.6,14.6,749.5,773.8,81,44,54
01.11.2015,15.5375,18.0,14.1,745.9,770.1,86,43,58
02.11.2015,16.8625,21.6,12.7,740.6,764.4,72,58,78
03.11.2015,17.4375,18.5,16.4,740.3,764.1,68,61,65
04.11.2015,16.875,17.5,16.2,738.6,762.4,81,54,56
05.11.2015,15.9375,17.0,15.3,734.3,758.0,96,39,69
06.11.2015,17.4125,19.4,15.7,736.0,759.6,86,41,60
07.11.2015,19.1875,22.2,16.1,739.5,763.2,79,59,49
08.11.2015,17.5375,20.2,16.0,742.4,766.4,89,46,67
09.11.2015,17.3625,19.2,15.4,739.7,763.4,76,70,83
10.11.2015,17.25,18.0,16.1,740.4,764.2,84,48,79
11.11.2015,17.5875,19.6,16.2,741.0,764.8,66,79,64
12.11.2015,16.7625,18.7,15.3,742.3,766.3,78,60,66
13.11.2015,16.325,19.1,14.7,738.7,762.6,79,67,68
14.11.2015,16.6375,18.5,14.8,734.7,758.3,78,73,66
15.11.2015,16.3,17.9,15.2,737.6,761.5,91,72,57
16.11.2015,16.5375,18.6,14.5,734.7,758.3,81,80,89
17.11.2015,17.0375,17.5,16.7,740.0,763.8,87,63,81
18.11.2015,17.1625,18.2,16.4,739.8,763.6,84,66,72
19.11.2015,17.25,18.1,16.6,741.3,765.1,83,43,63
20.11.2015,18.2,20.2,16.3,740.4,764.1,78,57,64
21.11.2015,19.3875,22.4,16.6,737.4,760.9,71,71,71
22.11.2015,19.2125,20.4,18.6,740.3,764.0,84,87,71
23.11.2015,19.625,22.6,17.5,735.6,759.1,78,84,97
24.11.2015,15.8,19.5,12.9,746.4,770.7,80,59,64
25.11.2015,13.0125,14.7,12.0,746.6,771.0,88,70,89
26.11.2015,12.8375,13.9,11.7,743.5,767.8,81,81,79
27.11.2015,13.05,13.9,12.3,743.7,768.0,79,62,76
28.11.2015,12.5,13.2,11.6,746.8,771.2,83,64,70
29.11.2015,13.875,16.9,11.9,744.2,768.5,84,65,95
30.11.2015,12.15,13.2,10.5,740.2,764.3,81,84,94
01.12.2015,12.575,13.1,12.0,742.9,767.2,86,61,76
02.12.2015,13.0125,14.3,11.9,744.9,769.2,91,62,65
03.12.2015,12.8875,13.6,12.1,745.3,769.7,91,52,66
04.12.2015,11.8375,13.4,10.3,744.2,768.7,81,43,61
05.12.2015,10.65,12.3,9.2,748.2,772.8,87,52,64
06.12.2015,11.1125,15.3,8.1,746.8,771.4,81,76,46
07.12.2015,11.575,16.4,7.3,744.6,769.0,76,64,70
08.12.2015,13.25,15.7,10.4,742.9,767.1,72,76,81
09.12.2015,13.75,15.3,12.3,741.6,765.7,78,57,89
10.12.2015,14.0,15.5,12.6,738.1,762.1,76,55,70
11.12.2015,13.65714286,14.4,13.0,736.9,760.9,58,54,53
12.12.2015,11.2125,12.5,10.0,740.1,764.5,84,52,34
13.12.2015,10.125,10.6,9.8,744.9,769.5,95,45,62
14.12.2015,8.8,10.2,7.1,747.4,772.3,91,64,56
15.12.2015,6.825,7.4,6.1,751.3,776.4,85,48,52
16.12.2015,7.8875,11.0,5.3,750.6,775.7,87,48,66
17.12.2015,8.0,11.8,3.7,746.7,771.4,64,51,50
18.12.2015,7.6875,9.0,6.3,747.4,772.3,87,38,37
19.12.2015,6.8875,7.2,6.5,748.0,772.9,83,34,36
20.12.2015,8.2,10.4,6.8,742.2,766.9,76,35,36
21.12.2015,8.375,9.2,7.2,743.8,768.4,75,41,49
22.12.2015,9.7375,11.9,8.4,743.4,768.0,81,45,41
23.12.2015,9.7,11.0,8.5,743.6,768.1,79,41,43
24.12.2015,9.6625,11.2,8.1,749.2,774.1,82,39,41
25.12.2015,9.8625,12.1,8.1,745.5,770.1,81,36,33
26.12.2015,8.5125,10.8,7.2,746.2,771.1,93,36,41
27.12.2015,7.5625,9.6,6.4,750.0,775.0,84,42,40
28.12.2015,7.2375,8.0,6.0,750.1,775.0,91,47,48
29.12.2015,9.175,10.4,7.9,749.9,774.7,86,36,36
30.12.2015,9.4,10.3,8.6,750.2,775.0,88,31,46
31.12.2015,9.9,11.5,8.0,746.4,771.0,86,28,36
01.01.2016,10.675,12.6,9.1,745.6,770.3,93,30,29
02.01.2016,9.9125,14.0,6.9,741.8,766.3,89,33,37
03.01.2016,9.05,10.6,7.0,741.6,766.0,87,31,23
04.01.2016,11.475,14.4,9.7,741.8,766.3,87,36,38
05.01.2016,10.55,14.3,7.9,741.8,766.2,84,28,38
06.01.2016,10.175,10.5,9.8,744.0,768.5,94,37,36
07.01.2016,9.75,10.4,8.6,746.2,770.9,95,32,17
08.01.2016,8.925,9.4,8.5,742.1,766.7,87,28,25
09.01.2016,8.825,9.1,8.5,742.1,766.7,92,29,28
10.01.2016,9.3625,10.2,8.7,744.4,769.0,92,40,23
11.01.2016,10.925,13.3,9.2,741.8,766.2,78,21,25
12.01.2016,10.375,11.4,9.3,743.6,768.1,79,28,30
13.01.2016,10.075,11.1,9.2,742.6,767.1,76,25,26
14.01.2016,8.9625,9.7,8.0,743.4,768.0,79,20,28
15.01.2016,10.4125,12.9,8.6,736.6,760.9,71,22,23
16.01.2016,9.65,10.4,8.5,740.8,765.4,86,26,19
17.01.2016,9.9375,14.0,7.6,739.1,763.6,81,23,39
18.01.2016,9.85,12.1,7.4,741.9,766.3,75,21,33
19.01.2016,10.2,11.0,9.5,740.3,764.7,65,18,18
20.01.2016,8.1875,9.2,7.3,744.3,769.0,83,19,21
21.01.2016,6.6875,7.3,6.2,742.3,767.1,86,25,17
22.01.2016,5.325,6.4,3.5,752.6,778.0,89,18,22
23.01.2016,1.125,1.7,0.4,758.5,784.4,95,20,16
24.01.2016,2.7625,5.8,0.9,757.6,783.3,62,17,21
25.01.2016,3.4375,6.1,0.2,749.8,775.0,61,20,15
26.01.2016,4.775,6.3,3.4,744.8,769.8,66,13,17
27.01.2016,5.575,6.3,4.8,742.1,767.0,69,6,15
28.01.2016,5.15,6.3,4.1,744.6,769.5,76,15,12
29.01.2016,6.9875,10.0,5.4,744.7,769.6,81,9,17
30.01.2016,6.5125,9.3,3.1,742.0,766.6,79,19,14
31.01.2016,7.2375,7.8,6.3,750.0,775.1,91,10,14
01.02.2016,5.9875,6.3,5.7,750.4,775.5,94,10,10
02.02.2016,6.9375,9.8,5.6,745.3,770.3,86,12,11
03.02.2016,6.4125,7.3,5.9,746.7,771.7,84,8,10
04.02.2016,7.625,10.2,6.2,747.4,772.3,81,4,13
05.02.2016,8.1875,10.2,7.0,751.5,776.5,84,17,6
06.02.2016,9.0625,15.4,4.2,750.8,775.7,75,20,7
07.02.2016,9.075,16.5,3.9,745.0,769.7,70,16,5
08.02.2016,9.675,14.0,4.3,740.2,764.5,61,17,1
09.02.2016,11.3125,14.7,9.4,736.0,760.2,71,10,9
10.02.2016,12.175,17.2,9.0,732.2,756.3,79,15,9
11.02.2016,14.1,18.4,11.1,730.6,753.5,64,16,5
12.02.2016,15.2625,18.6,13.2,734.6,758.5,81,13,10
13.02.2016,9.9125,11.7,8.0,745.0,769.8,46,12,3
14.02.2016,4.3375,5.2,3.7,752.6,777.9,77,7,5
15.02.2016,5.7,7.5,4.4,750.4,775.6,82,18,9
16.02.2016,6.9375,10.1,4.2,748.3,773.2,74,8,9
17.02.2016,7.55,11.9,4.0,746.2,771.0,74,12,20
18.02.2016,10.0,14.7,5.1,742.5,766.9,59,14,9
19.02.2016,12.4,15.9,8.6,749.0,773.5,59,12,16
20.02.2016,12.2625,13.9,10.2,741.4,765.7,67,18,12
